dgp,model_key,model,weight,mo_nll,mo_prob_mse,mo_prob_mae,seed,decision_regret
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.642920016439302,0.018859696140513058,0.10867411935228861,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6935440292468543,0.013818534141258181,0.09466691059773001,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6431444022409581,0.006032842903165397,0.061650483953065785,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6794872419025296,0.019069818981899696,0.11107632331582468,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6759276498930435,0.009007679120400276,0.07620541738452064,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.7080841043453148,0.019791508033017886,0.11307741552249931,4,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6701154160357204,0.006582609906718125,0.06495535005283135,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6050661030880358,0.0038557066656618746,0.04829493046916314,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.660268255550389,0.02911218354768867,0.13538859779399387,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6311717228197266,0.015058050869703226,0.09689615470046137,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6821729798032257,0.009753262278313033,0.07893924655565683,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6413166004500523,0.005262813870272966,0.0576862709084731,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6622897055323037,0.012826839769005198,0.0897993057594301,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6703561819179226,0.0065795582265866116,0.06461778250178682,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6875756467673586,0.013451777011075404,0.09237185240613395,4,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.665549652070895,0.004855103603817291,0.05550842822515478,4,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.5994971891693863,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.5923886927122581,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.5948802519987184,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6608140443641203,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6262147549328649,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6334996914704012,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6590575504370491,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6575492994002252,0.0,0.0,4,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6627516565263343,0.0,0.0,4,
objective_specific_noise,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6103407118285797,0.0038070999204196224,0.04812371193953999,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.7196739253570178,0.046988891268030054,0.17364711351203369,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.652400346393304,0.019976945343213547,0.11122310031695165,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.6937418919883473,0.018686739407031895,0.11071683322006581,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.6499540891915176,0.00703763387347805,0.06654549989484049,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6897587659631523,0.021556561077599536,0.11820416549591668,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6804746999009822,0.011668423918918239,0.08704158713587315,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.7077674280397904,0.024619873033458663,0.12750642178056462,5,
objective_specific_noise,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6669511185339061,0.008596853007849741,0.07470180579583767,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.61095486937993,0.0044739756607213325,0.055128737554071224,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6742507029255734,0.035225043736331375,0.1481236262992171,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6361885412346612,0.015387257261561274,0.09696352892119904,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6794280862993485,0.012556314429648645,0.08981306218603709,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6457796069102085,0.005904437572728013,0.061214837456272514,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6698242364387371,0.015273130714347093,0.09830395767307624,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6720821451126799,0.008066774509092036,0.0716677716494,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6851405286987038,0.016750176997370022,0.10353516555190397,5,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6628192399460546,0.0063552474647845655,0.06391135399607979,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6103407118285797,0.0038070999204196224,0.04812371193953999,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.7196739253570178,0.046988891268030054,0.17364711351203369,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.652400346393304,0.019976945343213547,0.11122310031695165,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6819609369242752,0.013975030922467841,0.09568622969432732,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6479453639253082,0.006270862748896199,0.06272290683965344,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6855949465500687,0.01989515672578447,0.11312307324211354,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6754602889784996,0.009421900377088082,0.07787776664724645,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.694573982689636,0.02049043218553596,0.11525135188363929,5,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6658583821852581,0.006619514747049902,0.06570611898495578,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6098751681848458,0.003696645017569199,0.04744905558543051,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6581432726767145,0.02990890222791394,0.13674400418466526,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6373496570175077,0.01573638925339291,0.09789204267145037,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6737528560885552,0.010148371797149272,0.08062966744627632,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6451614876398104,0.005441668332450526,0.05803525844056969,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6652288985088968,0.01340466356194122,0.0921403194691191,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6697686551448965,0.006928243626026625,0.06619513769857283,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6778336867403576,0.014058962807961211,0.09479145538523115,5,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6620880717461701,0.005000437451829676,0.05645406142198102,5,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.5981153055225,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.5912069462086768,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.6008373480323214,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.651745600593395,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6313338971070681,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6368723534400361,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6550342441209653,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6518461160427758,0.0,0.0,5,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6505837397797476,0.0,0.0,5,
objective_specific_noise,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6117856656902599,0.00392648706973236,0.0489943238937332,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.7373589730771999,0.04808591611146807,0.17629627568098938,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6504754511720675,0.01977188859163697,0.11112394300459741,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.7090625703613097,0.01895275764364698,0.11183963108333417,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.6429145647261586,0.007057513499834369,0.06687146288015237,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6819439728202831,0.020854584720252686,0.11699769846241784,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6828060606758025,0.011369522529516922,0.0863783341267384,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.7087915870997591,0.02445966722033243,0.127356962977227,6,
objective_specific_noise,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6684431879632228,0.008741946743099461,0.0753775480138735,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6116262401205311,0.004075460970197382,0.05161004755242059,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6926782474730231,0.03709358491511681,0.1524967186051941,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6358437355330588,0.01534338578929678,0.09718047696380357,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6924036155885639,0.013217947929324347,0.09237602138417667,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6406589272453904,0.005751430555295057,0.06037150315520911,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.665874819212948,0.015159777968932843,0.09839211484930248,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6746068115805157,0.008032669766336488,0.07212771587080785,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6882785611433883,0.01728227879065355,0.10555723080507226,6,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6640897344882504,0.0064727128201356125,0.06463377184606128,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6117856656902599,0.00392648706973236,0.0489943238937332,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.7373589730771999,0.04808591611146807,0.17629627568098938,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6504754511720675,0.01977188859163697,0.11112394300459741,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6951830854063515,0.01401515347157677,0.09591499697256968,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6397274237981112,0.006179295952030647,0.06250821072615761,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6757307421783132,0.018983438701854868,0.11128880958322938,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.676815011601903,0.009008833665300014,0.07652670017153293,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.69456051757056,0.01986451242654478,0.11407159727259009,6,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6674833403680558,0.006757082028195849,0.06645067758599714,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.612873102657132,0.004235278306950252,0.05110062053367563,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6703296849489809,0.030317632113203416,0.13782615296382622,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6366804256797765,0.015620021588236662,0.09795553423627333,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6858637302404617,0.010715866861280494,0.08282363512343176,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.6385252725115979,0.0055494863588992395,0.05901011067166951,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6592384372490999,0.012715748582480636,0.08988866689439767,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6715955515354877,0.006814245166571665,0.06615871265794519,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6793225637097335,0.013927912439642478,0.09454993589288622,6,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6643402484927441,0.0054510666367628855,0.05908096891289687,6,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.6019146169232769,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.595868260573847,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.5983939590136943,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6643454265708357,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6242909105378261,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6384966814671518,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6583590596596612,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6476173222994521,0.0,0.0,6,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6531720095421628,0.0,0.0,6,
objective_specific_noise,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.6111522177060303,0.004111328757020085,0.049907671398203096,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.7506535933088084,0.04749995159667061,0.17501996722584295,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6496770209010632,0.019155534482026032,0.10995307556109374,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.7040641935402897,0.01826457140148291,0.10977644817934351,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.64570096093481,0.00682104687010187,0.06563048582174581,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.6938143167063529,0.020961810222301504,0.11606306344899944,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6843065364229524,0.01120856473701255,0.0848135600376645,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.7067252999494203,0.024144622738565272,0.12592658172328133,7,
objective_specific_noise,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6697517153387745,0.008483432949344345,0.07373579137726528,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6134955145485402,0.005109089411705463,0.05895178801955201,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6918723468018374,0.03376473363904035,0.1455906543496865,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6337229669325357,0.014226701085872276,0.0949084255773741,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6854067003047616,0.011469757357017347,0.08577973786446914,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6435669412891095,0.00590059834175458,0.062116392233276585,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6720964869408633,0.014193812747280748,0.09480280364403079,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6746789337425597,0.007435940057482408,0.0690107832420267,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6828243094991611,0.015459387014821808,0.09906768811697302,7,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6649729784954193,0.006062906516901327,0.062402732091552615,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.6111522177060303,0.004111328757020085,0.049907671398203096,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.7506535933088084,0.04749995159667061,0.17501996722584295,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6496770209010632,0.019155534482026032,0.10995307556109374,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6910491095460266,0.013806651764080595,0.0945259494594446,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6445806868702081,0.006103996405572426,0.062108856976391236,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6882604454778662,0.018902271057714307,0.10999149198754421,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6797393757519828,0.008955987667176419,0.07547275296947782,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.6945555544980749,0.019556074921582168,0.11207975923774961,7,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6656415369650797,0.006637893429950228,0.0652493946448953,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.6103275264148711,0.003866043530451497,0.04844188604808246,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6721498094031139,0.02826568679551654,0.13374016528907418,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6350527166733837,0.014685473080672551,0.0961094444845989,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6793689483784857,0.009296495129571175,0.07705667893007669,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.642309261210159,0.005227146510617082,0.057501846098133254,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6673301565434028,0.012342423956792876,0.08859908860403432,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6727661296440061,0.006280068746120246,0.0632550385664939,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6775195589524348,0.012891688535498323,0.09059095620128299,7,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6614314553179417,0.004639721560938634,0.054148887424514236,7,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.6000797352145063,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.6128568251287914,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.5961632973581102,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6584906122101977,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.00,0.50)",0.6336395375015875,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.50,0.50)",0.6447259924764965,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.33,0.33,0.33)",0.6602976246077025,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.20,0.60,0.20)",0.6457394977199742,0.0,0.0,7,
objective_specific_noise,oracle,Oracle latent utility,"(0.60,0.30,0.10)",0.6528067621343069,0.0,0.0,7,
objective_specific_noise,standard,Standard scalarized BT,"(1.00,0.00,0.00)",0.600199091774482,0.003894668394227944,0.04870014239868393,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,1.00,0.00)",0.7212680922601244,0.04802751784284703,0.17610027197033526,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.00,1.00)",0.6421623181268165,0.019233849344800966,0.1088429391867147,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.50,0.00)",0.7008010437987203,0.01870379748135673,0.11086533770754568,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.50,0.00,0.50)",0.653478243428852,0.006520004407668833,0.06394421173112555,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.00,0.50,0.50)",0.678307049123778,0.02103535192191963,0.1166931811429444,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.33,0.33,0.33)",0.6839137314224268,0.011224770876419602,0.08532558094243281,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.20,0.60,0.20)",0.7215042108797813,0.02447201026256324,0.12697687704741903,8,
objective_specific_noise,standard,Standard scalarized BT,"(0.60,0.30,0.10)",0.6693797256862654,0.008593413087920936,0.07445056750001836,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(1.00,0.00,0.00)",0.6032865510280322,0.004485823695033684,0.05483771407055832,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,1.00,0.00)",0.6769356325400002,0.036044932689070774,0.1505248069533781,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.00,1.00)",0.6293232436138172,0.014861729392886781,0.09605546887058732,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.50,0.00)",0.6847378871967521,0.012499175860584796,0.0893548599267953,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.50,0.00,0.50)",0.6489019551988284,0.005644809098225529,0.06004038766202355,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.00,0.50,0.50)",0.6623414269858448,0.014981423805414628,0.09742639673097993,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.33,0.33,0.33)",0.6749826892559482,0.007790798228362138,0.07040582129873339,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.20,0.60,0.20)",0.6961730338593254,0.016690551284991764,0.1033799886588132,8,
objective_specific_noise,shared_precision,Shared-precision BT,"(0.60,0.30,0.10)",0.6644402706355015,0.006243614737507817,0.06279786801946725,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(1.00,0.00,0.00)",0.600199091774482,0.003894668394227944,0.04870014239868393,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,1.00,0.00)",0.7212680922601244,0.04802751784284703,0.17610027197033526,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.00,1.00)",0.6421623181268165,0.019233849344800966,0.1088429391867147,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.50,0.00)",0.6898062446850065,0.014447766758751151,0.09745097156481951,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.50,0.00,0.50)",0.6512621961892281,0.005892050273798654,0.06080257231451043,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.00,0.50,0.50)",0.6729327250388561,0.019044224739335112,0.11119955404699647,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.33,0.33,0.33)",0.6771029027588327,0.009022184637691407,0.07651850571164616,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.20,0.60,0.20)",0.7085540797222336,0.02042772678211355,0.11557222282472694,8,
objective_specific_noise,pcma_normalized,PCMA-normalized scalarization,"(0.60,0.30,0.10)",0.6659226674124349,0.006655592879267313,0.06584582472352976,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(1.00,0.00,0.00)",0.5999440857005135,0.003702871410055947,0.04741640048478775,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,1.00,0.00)",0.6606244094290715,0.03041414202937143,0.1385163842492708,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.00,1.00)",0.6306254897288054,0.015382741068041647,0.09737212896891287,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.50,0.00)",0.6791101716651419,0.010110343750082072,0.08036133532243195,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.50,0.00,0.50)",0.648216012035359,0.00516485581584854,0.05694026001659519,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.00,0.50,0.50)",0.6577387730292956,0.012971145557079268,0.09082805176701911,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.33,0.33,0.33)",0.6711091041433213,0.0065711957496695705,0.06460518213192361,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.20,0.60,0.20)",0.6878794674666642,0.01383925132075293,0.09423981335589925,8,
objective_specific_noise,confidence_preserving_pcma,Confidence-preserving PCMA,"(0.60,0.30,0.10)",0.6618850416852481,0.004884092194349283,0.05568528750836217,8,
objective_specific_noise,oracle,Oracle latent utility,"(1.00,0.00,0.00)",0.5947118534037636,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,1.00,0.00)",0.5882100688635967,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.00,0.00,1.00)",0.6033801593766941,0.0,0.0,8,
objective_specific_noise,oracle,Oracle latent utility,"(0.50,0.50,0.00)",0.6582473414649148,0.0,0.0,8,
